SQLDATE,SOURCEURL,AvgTone
20161110,http://www.nytimes.com/2016/11/10/world/trump-putin-xi-america.html,-0.642260757867691
20161109,http://www.nytimes.com/2016/11/10/world/americas/mexico-donald-trump-peso.html,-3.19812792511701
20161110,http://www.cnn.com/2016/11/09/politics/donald-trumps-america/,-3.14685314685315
20161109,http://www.nytimes.com/2016/11/10/world/americas/mexico-donald-trump-peso.html,-3.19812792511701
20161110,http://nation.foxnews.com/2016/11/10/not-my-president-thousands-take-streets-major-cities-protest-trump-election,-10.6481481481481
20161109,http://latino.foxnews.com/latino/politics/2016/11/09/trump-presidential-victory-triggers-protests-and-vigils-across-us/,-0.69444444444445
20161110,http://www.cnn.com/2016/11/10/opinions/trump-america-for-muslims-alibhai-brown-opinion/,-1.34357005758157
20161109,http://radio.foxnews.com/2016/11/09/karl-rove-people-rose-up-voted-trump-because-they-were-tired-of-what-obama-has-done-to-america/,0.73529411764706
20161109,http://www.nytimes.com/2016/11/10/world/americas/as-donald-trump-took-the-lead-canadas-immigration-website-buckled.html,-5.34124629080119
20161110,http://www.nytimes.com/2016/11/10/world/trump-putin-xi-america.html,-0.642260757867691
20161109,http://www.nytimes.com/2016/11/10/world/americas/trump-white-populism-europe-united-states.html,-3.46283783783784
20161110,http://www.nytimes.com/2016/11/10/world/trump-putin-xi-america.html,-0.642260757867691
20161109,http://latino.foxnews.com/latino/politics/2016/11/09/trump-presidential-victory-triggers-protests-and-vigils-across-us/,-0.69444444444445
20161110,http://www.nytimes.com/2016/11/10/world/trump-putin-xi-america.html,-0.642260757867691
20161109,http://www.nytimes.com/2016/11/10/us/politics/donald-trump-presidential-agenda.html,-2.43142144638404
20161110,http://www.nytimes.com/2016/11/10/world/trump-putin-xi-america.html,-0.642260757867691
20161110,http://nation.foxnews.com/2016/11/10/not-my-president-thousands-take-streets-major-cities-protest-trump-election,-10.6481481481481
20161109,http://www.nytimes.com/2016/11/10/world/americas/mexico-donald-trump-peso.html,-3.19812792511701
20161110,http://www.nytimes.com/2016/11/10/world/trump-putin-xi-america.html,-0.642260757867691
20161110,http://www.nytimes.com/2016/11/10/world/trump-putin-xi-america.html,-0.642260757867691
